8/19/2017,5,I made this with a very good piece of swordfish and it was delicious!
8/9/2017,5,Loved it!  Used apple cider vinegar instead of wine.
7/29/2017,5,Delicious and very easy to make...a real crowd pleaser.
6/23/2017,5,I have made this countless times and obviously love it. I switched to Halibut because of heavy metal concerns with swordfish. It is just as good. The halibut holds up well to grilling. I'd love...
5/12/2017,5,This turned out really good. I followed the recipe but added more garlic to the marinade. I love garlic. I ended up cooking it in a cast iron skillet since it rained today. I know it will be ev...
5/10/2017,5,WOW! so good!  We really are tarter sauce people.  Sometimes I make fish just so I can have tarter sauce but this is something else.  By the time we were finished the only thing left on our pla...
3/30/2017,5,Excellent recipe! Followed all ingredients but added just slightly to each. Came out very tasty! Glad I found this and will use again!
2/12/2017,5,This was my first time making swordfish.  This recipe was so perfect!  Easy tender and delicious.  Made it just as recommended...Thank you !
1/31/2017,5,No changes - it was great!
1/5/2017,5,Definitely a keeper.
1/1/2017,5,This was to die for delicious!  I ended up marinating it for about 30 hours because I got sidetracked that day.  The only ingredient change I made was double the garlic just because the hubs was...
12/30/2016,5,So good and so easy.
10/18/2016,5,Worth the effort. Delicious.
10/1/2016,5,This marinade is awesome. Made it as written except used cod (swordfish not available) and even my 15 yr old daughter liked it. Will use again.
9/24/2016,5,Definitely use a garlic press rather than mincing gives more garlic flavor. Recipe flavors blended perfectly w pressed garlic and a cheap pinot grigio.
8/3/2016,5,This marinade was fantastic!!
7/18/2016,5,SO glad I tried this recipe! I will never make swordfish any other way ever again!!! The marinade is perfect for a summer grill-out. We paired with fresh roasted asparagus and long grain wild ri...
6/19/2016,5,"WOW!  Very good. Even my husband who doesn't care for fish liked it...A LOT!

Next time I am going to marinate all day in the fridge. Also I substituted Mahi Mahi for the the swordfish...bet i..."
3/30/2016,5,good!! I made it pretty much exactly I just marinaded it for 3 hours without the lemon juice because that would cook the steaks. I added the lemon juice a few minutes prior to broiling the fish...
1/25/2016,5,Soo good! Like another reviewer I was also concerned it might turn out on the bland side since all of the ingredients were pretty basic (and the fact that I had them all on hand without having ...
10/11/2015,5,I am pleasantly surprised at the simplicity of this recipe.  It's just two of us and short of adding some cayenne at the mans request it was just right.  Not too sweet not too anything!  So ma...
9/8/2015,5,This was very good and very easy. I used Goya Adobo seasoning for the poultry seasoning and I minced up the garlic cloves with a knife.  There was no specification.  I ended up leaving the two v...
9/4/2015,5,I've made this several times and my wife and I love it! The only change I make is to use low sodium soy sauce and a bit more black pepper!
8/1/2015,5,My second time with this dish and it was even better than the first. The trick seems to be not to overcook it so the pertinent variable is how thick the steaks are and you go from there as far...
6/27/2015,5,Best ever swordfish came out great!!
6/25/2015,5,This was wonderful!  I made it according to the directions.  My husband who is hard to please said this one is a keeper!!!
6/21/2015,5,This was Perfect.  (Well my version anyway).   I had one steak just for me.   Figured about 1/3-1/2 of the ingredients. I used red wine vinegar instead of white wine.   I used a generous percent...
2/2/2015,5,This marinade was just incredible. We soaked two large swordfish steaks in the exact recipe even though it was designed for 4. We flipped halfway through and then cooked on stove top with an Ike...
1/18/2015,5,This marinade is the reason we have swordfish several times a month. Picky husband loves it too.  So easy to make extremely flavorful.  One of our favorites!
11/20/2014,5,I didn't expect it to be this good...loved it. Marinade also helped keep the fish juicy - my experience with swordfish previously was that it was too dry.
10/24/2014,5,Absolutely delicious. This was my first time eating/cooking swordfish and it was just so delicious!!
10/20/2014,5,Love this dish for swordfish.
8/20/2014,5,Didn't turn it frequently b/c i just don't see the point (only turned it over once) didn't add salt because of the soy sauce.  Comes out awesome every time.
8/6/2014,5,Wonderful recipe made it just as the recipe called for and I will make this again and again.  I marinated in a bag in the fridge.
8/2/2014,5,Excellent Flavor!
7/1/2014,5,We love this marinade. It is very flavorful without overpowering the fish. This is the only way we make swordfish now!
6/29/2014,5,Loved it!  Great taste but not over bearing.  I used a dry white wine (not a fan of sweet wine) and poured myself a glass to drink with it.
6/22/2014,5,This was the best swordfish I've ever had. We had two fresh nice size fillets and made the recipe exactly as written. Will be making again soon!
5/26/2014,5,FANTASTIC!!!!!!
4/14/2014,5,Delicious.  Did not have lemon substituted mix of orange and lime juice.  Steaks were thick 6 minutes were not enough.   Made a citrus risotto with remaining juice and zest from the orange and...
4/10/2014,5,Really easy and delicious every time! I marinate it in a ziplock bag so I don't have to turn it. Also I sometimes substitute 1 tbs. olive oil for 1 tbs. sesame oil.
2/15/2014,5,We had this last weekend the absolute best swordfish ever. We are having it again this weekend!
1/27/2014,5,Delicious! I'll be using this recipe regularly. My whole family loved it!
11/17/2013,5,Perfect as is but I marinated over night.
11/8/2013,5,Fantastic! I've made this a few times and our whole family loves it. Thank you!
6/22/2013,5,We used this marinade the first time we made swordfish and we haven't looked for any others!  It's very good very easy.  We didn't have the white wine so we just use apple cider vinegar.  Also...
4/25/2013,5,Excellent!  I cut up the swordfish into chunks and it was fabulous
4/21/2013,5,Our grilled swordfish using this marinade was AWESOME!! I used the grated ginger and sesame oil in the mix as suggested by other reviewers. Both The Hub and I thought it tasted just like a melt ...
4/20/2013,5,very good  I baked the sword fish for 25 minutes at 400
4/12/2013,5,I love this recipe I also added fresh grated ginger. I must have this every other week....yum !!
3/25/2013,5,Super Yummy! Will def make again.
3/15/2013,5,A huge hit!  My son-in-law ate every morsel!  Definietly will be making this again. LB Woodland Hills CA
10/21/2012,5,Good recipe for swordfish.  It lets you taste the swordfish steak instead of masking it with a heavy sauce.
9/11/2012,5,We were pleasantly surprised by this! I was worried about all the poultry seasoning but it really added a nice flavor! I combined a bit of sour cream with minced onion horseradish and dijon to ...
8/25/2012,5,Excellent!  I made this exactly as the recipe stated but I marinated for 8 hours.  Nice and juicy with lots of flavor.  My kids loved it definitely will make again.
8/25/2012,5,I admit that I did cook this to perfection....5 minutes on one side and then 4:30 on the other but the marinade was awesome too.  Will definitely make again.
7/15/2012,5,I found this to be brain dead easy.  I did add one modification. After the steaks were in the marinade I grated fresh ginger over the steaks.  Everyone was blown away.  FYI you can buy a ginger ...
7/2/2012,5,These were fantastic!  And really really easy.  Because of our hectic schedule I had to let them sit for 2 1/2 hours in the marinade but it wasn't too strong of a taste.  My kids loved it and...
6/19/2012,5,Excellent marinade.  I didn't have any white wine on hand so I used cooking sherry and it still turned out great.  next time I will try it with the white wine.
6/10/2012,5,Fantastic recipe! My wife and 6 yr old daughter loved it. Thanks for sharing.
5/20/2012,5,Very simpe and fast.  I followed the directions grilling it to the T and it came out excellent.  Nice and moist
5/12/2012,5,I tried this recipe although I had my doubts about it.  I couldn't imagine a swordfish recipe that included poultry seasoning.  However the flavors blended well and the swordfish turned out to ...
4/24/2012,5,This marinade was wonderful. We bought fresh swordfish from the fish market. It was a big hit. My daughter wants the recipe..Thank you!!
3/27/2012,5,I cook swordfish regularly and this is the best recipe I have ever used for swordfish. I cooked it last night and gave some to my sister in law and she also said it was the best. The only thing ...
3/25/2012,5,Excellent marinade however agree with other reviewers that swordfish needs to be marinated 6-8 hours. I will also used a little more soy sauce next time.
3/24/2012,5,"I live in the middle of nowhere and swordfish was still cheaper than a decent cut of steak.

You've probably got all the ingredients already.  Take a few minutes to mix up the marinade and throw..."
3/3/2012,5,Ever since the first time I used this marinade for my oven baked fish I've been using it for other things like chicken shrimp and even beef. Amazing.
2/2/2012,5,OH MY HEAVENS!!! This was PHENOMENAL!!!!! I wish I could give this 10 stars.  Even my son who said I don't do fish loved this.  Followed the recipe to a T and it was perfect.  It did take a lo...
1/8/2012,5,just made this for the husband tonight aweeeesome. didn't change a thing - but i did let it marinate for about 7 hours in a ziploc bag in the fridge.
12/31/2011,5,This recipe is great as is.  I think I'll try it on tuna filets soon.
10/16/2011,5,Outstanding flavors.  Swordfish ended up juicy.  Kids and husband loved it as did daughter's 12 y.o. friend who doesn't like fish but tried it and asked for more.  Didn't change a thing in the...
10/11/2011,5,My wife's favorite fish recipe. We've fixed this 25 or 30 times.
10/4/2011,5,This marinade is awesome!  I tried it with Mako Shark Filets and it was absolutely delicious.
9/1/2011,5,My husband's favorite fish is swordfish but I have never been able to eat it.  This marinade is teriffic.  The swordfish was delicious even to me.  I put everything in a ziploc bag and smushed i...
8/25/2011,5,Amazing swordfish recipe. Don't be scared by the poultry seasoning! I was but it turned out fantastic. Brought the recipe to FL to cook for my mom in May and everyone was impressed. Making it a...
8/8/2011,5,Simply A-MAZ-ING! I wasn't sure if I was going to like this marinade when I put it all together but WOW! Did it cook up nicely!! I will be using this as my staple marinade for Swordfish from no...
8/5/2011,5,I bought some swordfish because it was on sale and had no idea how to cook it. This was the best recipe. My only change was cutting the oil down to about a teaspoon to cut down on the fat. My hu...
